fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,8
4.457656492328643,0.32807190892600996,0.3761624418411258,4.173155716876986,0.029769374030685428,30.884687015342713,127.17296947698593,0.989068251681241,3.455964045536995,0.38363916185474345,12.834593895397186,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
6.797963406058367,0.3923258550306613,0.3806109781824899,8.459430401189506,0.03247373117561875,38.636658690949396,135.80814637576654,0.9920210921323473,3.1061629275153306,0.3259592681211674,12.165702463036572,8
5.751501964563701,0.26771441544960867,0.2845494106308897,1.877361739195017,0.030364823189266893,16.454941063088963,70.72747053154448,0.9897023596263621,3.3215019645637014,0.3806007858254805,12.142490177181495,8
5.767013520651265,0.29499628370730785,0.19169020318705016,3.783023642275656,0.029166790543089738,37.16679054308974,100.50037162926921,0.990841920613334,3.286656756552821,0.40503344663422913,11.566493239674369,8
5.940311119185952,0.1809130870477963,0.33376395025840216,2.1195975492568913,0.044532296269380156,97.40311119185952,171.40311119185952,0.9905900879150514,3.326993577196418,0.8516706145026165,11.722049378230027,8
7.166470196053705,0.3966529137237593,0.3466705960789259,3.132645686187968,0.03799882117632223,33.33294039210741,109.00058941183889,0.9908395815175944,3.129994105881611,0.4666764901973148,12.566529137237595,8
6.822397445040876,0.19736068132243306,0.3385594038428711,2.1407991483469586,0.046407991483469586,31.22397445040876,96.0,0.992681598296694,3.2484017033060826,0.5380021291326033,10.577602554959123,8
7.263324100818427,0.21383933446802228,0.28283656471355045,14.010027697544718,0.05369916907365846,45.183379495907865,154.08310252046067,0.9975070249475628,3.0206869781994596,0.4265041546317077,9.478504134859095,8
5.4,0.53,0.16,2.7,0.036,34.0,128.0,0.98856,3.2,0.53,13.2,8
7.725918404409466,0.281110208529136,0.36148163191181065,6.244367724976559,0.04185183680881894,39.92612148535387,161.59265276472428,0.9936110614691025,3.26,0.374444895735432,11.348163191181065,8
6.683153868911556,0.3591576934455778,0.36228942336139447,0.8686827008418336,0.03606048102525501,32.91576934455778,111.4578846722789,0.9897817288911003,3.1741038541190445,0.4954211532772111,12.237365401683666,8
6.411499968345251,0.22229999366905023,0.31961666772182495,7.207666645563501,0.028498331961627547,14.69333417745997,82.923333544365,0.9929823667152039,3.1265500094964245,0.5469333417745997,10.919166613908752,8
7.6049348905214975,0.31474395411985334,0.3302467445260749,1.4250465067703586,0.03825046506770359,16.149906986459282,94.27513952031107,0.991331079991645,3.120758836286368,0.45601488216651476,11.147439541198533,8
5.596446235345152,0.22175715474799068,0.3368410669695035,1.2543928868699767,0.032543928868699765,25.456071131300234,96.08785773739953,0.9901986574044558,3.507907196365958,0.3708785773739953,11.501678244430256,8
6.561521511705453,0.23606762274246457,0.4176956976589094,4.473575839465866,0.035025358528424214,30.19661886287677,128.0,0.9931615215117054,3.381881660200687,0.47247335919725203,11.139323772575354,8
6.270427538174533,0.2065888085246859,0.3190921094144652,2.8715293925086582,0.04343190820608489,100.70427538174533,174.70427538174533,0.9911549537875431,3.202282930022954,0.7379638479621053,11.538651367680815,8
6.335009324457984,0.268743006656512,0.2940037297831936,6.842551284518912,0.029299813510840322,16.29981351084032,83.97486013313024,0.9918106706375811,3.100754196006093,0.45576352046407675,11.7123834442752,8
6.852026951219966,0.1894594796746758,0.3454729552846587,2.1506756504066553,0.046506756504066556,31.520269512199658,96.0,0.9927013513008134,3.2286486991866896,0.5133108739833618,10.547973048780033,8
6.9791054028368125,0.2352236492907968,0.3673131090071155,7.152236492907968,0.02820894597163187,30.895527014184065,104.62683791489562,0.992141495127943,3.3217922938296973,0.4825367582979123,12.141789194326375,8
5.920482261877559,0.2355679838437317,0.32113596768746344,1.6545612925014628,0.03876162100314877,27.21600807813414,96.55679838437317,0.9914864032312537,3.4747675799370246,0.4952324200629754,10.867039515311951,8
5.616086259882846,0.266532043071228,0.18417130222633532,5.334191873697272,0.03085933094048733,37.743732376194934,99.62813381190253,0.9914556961034106,3.2795473596546394,0.3637186618809747,11.428133811902534,8
8.133291813634257,0.2239662768397265,0.5834977971647932,11.612741909526017,0.039603372316027355,26.15865107358906,124.92067446320547,0.9957110557515123,3.227620233896164,0.4231730214717812,11.228607016884924,8
5.968648617367552,0.27514864630256636,0.2960067540196607,10.988108295794694,0.03651486463025663,31.257432315128316,115.08581077170943,0.9945850744678264,3.317391906750413,0.4654121688093954,10.645878311906046,8
6.822879785765344,0.20313606427039682,0.34103355286837567,2.8376327712447624,0.04381183614377619,34.41696171387725,96.35424042846931,0.991900229311688,3.154796829992852,0.4643904899785556,11.179328942632488,8
6.832921082254327,0.24395052987051927,0.3960494701294807,1.8592579480577893,0.046802473506474034,34.0,105.19752649352597,0.9900691342727341,3.1451436978369904,0.4926336865803462,12.8,8
6.472168421410849,0.183236210433179,0.307216842141085,5.66763789566821,0.0322330105284651,58.2330105284651,131.0679578861396,0.9915365052642325,3.182330105284651,0.635857684418293,12.20226526287132,8
7.600952445120438,0.32523811128010943,0.45780954466414225,7.028096288847168,0.033247618887198904,39.02857335361313,183.77143001520986,0.9925428575038024,3.16723807759188,0.3849523777439781,12.276190556400547,8
5.362040850818849,0.14082142555335078,0.33,2.126632765161257,0.03448163403275393,16.240817016376965,64.67142977865969,0.9894299693196328,3.2473367234838744,0.6293468939354973,12.305102127047121,8
6.608142768870693,0.16569993820948548,0.3559286155646532,1.1814276887069357,0.032221415330604034,27.244283066120808,93.2442830661208,0.9891461681095381,3.2381427688706936,0.3644283066120807,12.99643077823266,8
7.000256438915149,0.38223361950734,0.285558404876835,4.422849072903697,0.04089088341378449,30.111680975366998,120.66752146305049,0.9925786895605871,3.277792024384175,0.5666239268474752,11.677407366011451,8
6.9,0.13540958015463989,0.3189077862542936,3.3300358780069255,0.032890778625429364,15.945389312714681,108.94538931271468,0.9927064346947595,3.322679045790374,0.6350850381443214,11.129520992268006,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
7.754230826947969,0.348192305768401,0.49,8.713269298105965,0.033,41.45769173052031,184.91538346104062,0.9931903847115799,3.138192305768401,0.38,12.381923057684011,8
6.916554578510831,0.3368235900848375,0.3351008793402527,8.699327471064981,0.036178996363808655,37.0,124.5033626446751,0.9917125711338737,3.009932747106498,0.3233109157021661,12.41655457851083,8
7.333070922444804,0.3755380614963203,0.2791732269388799,4.0107612299264055,0.03384711288435201,26.694225768704005,95.305774231296,0.9915741798170048,3.268097103946239,0.5578937057139204,12.101246749657603,8
6.410502327463913,0.15429222540265217,0.3584931563882174,1.4219175990986952,0.03548858472836522,47.744292364182606,114.1278538179087,0.9908903197386297,3.3780365455228263,0.5176712290745218,11.691780726863044,8
7.1827401041867756,0.184280837674449,0.3539931727442286,1.5942467013955919,0.03451438324651102,55.313017795356735,183.08629947906613,0.9907942467013956,3.2237396440928654,0.6934178428837878,12.497123350697796,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
6.595764985233195,0.26086141773315813,0.2782627497538866,1.8347450049222682,0.028913858226684193,29.782483349740893,118.39124167487044,0.9907179833960752,3.3978104187176115,0.49608758325129554,11.782483349740893,8
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8
7.915898854110489,0.22,0.3536866412024553,6.8631335879754465,0.033052996180368305,12.473501909815852,88.89516221042967,0.9941790324420859,3.028940076392634,0.4068317748895649,10.563133587975447,8
6.456639396659047,0.16699181899771395,0.3486721206681907,1.686721206681907,0.03739836379954279,43.0,148.86721206681906,0.9916336060334096,3.3633606033409533,0.6333606033409535,11.283196983295232,8
5.752013483414866,0.14280202251222995,0.3223993258292567,2.3299494371942506,0.040959730331702665,18.339764040239835,73.76006741707434,0.9896782637091353,3.2346057304513183,0.4188087642196632,12.215939324633101,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.654981667496448,0.21824725012446722,0.3854981667496448,2.090036665007104,0.03177307508712705,38.35054997510655,104.27490833748224,0.9910151283275248,3.217010999502131,0.42474175037340167,11.567344173719809,8
6.356949612551323,0.19050839790811286,0.3037966408367549,4.460680879491711,0.0301644121464321,56.97458010459436,127.18983204183775,0.991061221964348,3.287220154979471,0.6856949612551323,12.424067183264903,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,8
7.858496610275482,0.17805011299081724,0.45610022598163447,12.892483051377415,0.04414487571010104,41.38997740183655,143.38997740183655,1.000116993220551,3.247799548036731,0.7580501129908173,8.558496610275483,8
6.281796801471925,0.200456549862007,0.3359086900275986,1.5454492003679814,0.03672695202207888,42.45449200367981,148.27275399816008,0.9906449456137442,3.3213637699908003,0.59,11.840942497700116,8
7.373333321855471,0.4165777771656251,0.39760000068867174,8.152444432583987,0.027880000034433586,50.83555557085937,151.83555557085938,0.9920858666554184,3.1117777785429683,0.2688000003443359,12.741777778542968,8
7.396020996779502,0.24152251961354024,0.36807958006440994,2.879414167150921,0.041192041993559005,48.50345408373295,164.231832025764,0.9914337385787447,3.26,0.3942387401932299,12.007958006440996,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.990990036609457,0.34180199267810873,0.46622315356454264,8.15044520135201,0.024575170019280602,42.86694606936279,139.2661078612744,0.9936772759784247,3.171545310790031,0.48618124316012373,11.300419104044188,8
5.475583317977207,0.2333281278792738,0.36578541244373175,2.4975105644693882,0.0391337497696581,75.71229101403128,144.20062465448714,0.9899133749769659,3.2106687488482906,0.7602645599152398,11.848833364045587,8
6.864202433976023,0.17771396556019026,0.29678987830119885,8.127238943616367,0.03492607301928069,40.32101216988011,97.32101216988012,0.9938440771893329,3.206974695752997,0.4546886613131874,10.75058296216784,8
6.310988640468342,0.3170329546822781,0.502637498494941,5.562636374582247,0.040054943202341715,35.29670453177219,114.70329546822781,0.9910160437522576,3.1839562477424117,0.49802215710696773,12.264835226588609,8
6.400196076854745,0.2201013063749514,0.3200359474233698,7.199640525766302,0.028000326794757908,14.997058847178831,82.99771243669464,0.9929994052335406,3.1299836602621047,0.5499836602621047,10.900522871612653,8
6.562466965774223,0.24718502243306673,0.3857907473399109,4.051740058963552,0.034890088193831124,32.35925112165334,128.90616741443554,0.9926640748878347,3.4190616741443556,0.42343171901048904,11.028149775669332,8
5.600106681038962,0.49873333108766227,0.1725066675649351,2.574933324350649,0.036750400053896105,34.0,128.2501333512987,0.9890527627020584,3.228765335399351,0.5262479997305195,12.88733331087662,8
6.354287372080638,0.3808925981124004,0.21964296075503986,2.103570392449601,0.03957857764530239,34.0,129.1928592151008,0.9909099326537486,3.3371788097365918,0.512107111773488,11.708925981124002,8
7.567660502306374,0.3264729781877998,0.4650025393245373,8.414729781877998,0.030941385591432485,43.76452663591502,186.2940877726525,0.9931588175545305,3.156174827495888,0.37852956113673747,12.208842947775874,8
6.971305159999087,0.3809468959999594,0.28523672399998984,4.352079279997768,0.040665706799992894,30.04734479999797,120.57101719999696,0.9924757516799968,3.2761836199999492,0.5714491400001522,11.71922588000132,8
7.1707811652513715,0.27399224258660837,0.3152265921620199,14.287656504245884,0.04537030487262346,45.646094173743144,151.7695291312843,0.9960864908866086,3.224281436446982,0.4681484756368827,11.190548442849623,8
6.43486445672241,0.32261483425418075,0.34738516574581924,4.5908132596655395,0.031568900552508446,34.08716114180603,101.17432228361206,0.9911912838858193,3.353027108655518,0.5877974401471565,12.456419429096988,8
6.924842671107891,0.4344304596540348,0.24,3.3617054647035216,0.03844304596540348,23.026903728377174,86.80538074567544,0.9887601258631137,2.9594619254324566,0.3566456894810522,13.4,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.455187130053484,0.3807058430588324,0.28311227803209044,4.227380179251224,0.05003315829518644,23.033158295186436,140.7593565026742,0.990887711762203,3.203775443935819,0.41170059191442554,12.179251479786064,8
6.8950890961094,0.27366072692604,0.4109821807781199,6.9343763272341965,0.028415181731509993,30.316963653698,108.41518173150999,0.9913800898039676,3.07366072692604,0.5075894500385195,12.5316963653698,8
6.425280891129832,0.15758426733894945,0.35494382177403366,1.749438217740337,0.0355168534677899,43.0,149.49438217740337,0.9919471910887017,3.3947191088701683,0.6647191088701684,11.126404455649158,8
7.00295806706086,0.4305916134121721,0.24485209664695695,2.9426048323478486,0.042304745907304556,24.485209664695695,86.27218550295646,0.9888310662041426,2.9763907248521773,0.4018344349113063,13.315088308678254,8
6.960319927843746,0.3679702924145093,0.29402513718772294,7.389851462072547,0.03900114259944195,37.10034277983259,161.89965722016743,0.9934102627978716,3.3409691498150673,0.4119840036078127,11.589851462072545,8
7.021564090059635,0.2643799168224002,0.3756200831775998,2.2437991682240024,0.03613072651656727,29.869273483432725,123.34636741716362,0.9908,3.2760782045029817,0.45875983364480044,12.226145303313455,8
6.843156174713556,0.24191766500747244,0.40376671752117194,2.654785450473255,0.039808233499252756,51.595883250373625,163.0137224987546,0.9905934271398705,3.2619862775012454,0.3880823349925276,12.339039425087178,8
6.002329264273872,0.22665663147432452,0.3306686737051351,1.475582316068468,0.03253493896410808,41.75582316068468,148.62208841965767,0.9899340500659967,3.3231104420982884,0.59,12.277610524572076,8
7.315662502083875,0.18981927092016146,0.3617469792882261,1.6385541673612916,0.03440361458159678,56.75301043924198,182.42168748958062,0.9908385541673613,3.1949397912151603,0.7056023960243553,12.519277083680645,8
5.968522678089364,0.25136261537806515,0.23562395442274725,1.120537207967504,0.03879462792032496,40.20537207967504,118.30134301991876,0.9890227252307561,3.325067150995938,0.3789059886056868,12.79865698008124,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.054011350799017,0.42781072643765355,0.2008757094249386,2.291242905750614,0.038452542565496316,34.0,128.81751418849876,0.9901705029513426,3.294014131677359,0.5177372871725184,12.178107264376536,8
7.0,0.23640593103945953,0.3220537536917374,1.561853595696519,0.03792418916128183,39.1540315268803,123.0,0.9920605857339062,3.1669193694623936,0.4241075073834748,11.189731231541312,8
6.14624864419161,0.19375459502438036,0.3102767566612488,5.72450810540205,0.03364821622258342,60.620540556458536,131.24108111291707,0.9911356583706741,3.19,0.5900799988220686,12.197232433387512,8
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,8
6.390915570531489,0.3201965579121887,0.20047459002310825,8.179050819953783,0.08582238512056632,33.18576229930675,162.79050819953784,0.9937835665527579,3.31229147591681,0.4313830329699593,11.230033609514727,8
6.260737755764585,0.2769631122117708,0.28607377557645847,4.1861167079414034,0.026607377557645844,22.0,105.53145536294011,0.9890759221947057,2.9959436608882033,0.62026022937651,13.062038902647135,8
7.478256840503876,0.414408901843854,0.341863699385382,4.2223458589424165,0.04021743159496124,34.0,107.9068150307309,0.9915018544325443,3.13968938343577,0.4512424662569213,12.8,8
5.3494797733276656,0.5193907523988097,0.17161965213463698,2.780832362675736,0.03569687863996599,33.848439319982994,127.94947977332767,0.9885842497088028,3.2131352589348072,0.5214115614657031,13.179791909331065,8
5.628671751870134,0.12430076278052007,0.3285664124064933,2.792480930486998,0.04342656496259732,20.498244342272656,73.14335875935068,0.9890954740275864,3.182185494544807,0.338636638715587,12.770977116584397,8
